"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S13 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:53:33 IST 2025","passed","Wed Sep 24 12:53:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20218","Calculation Testing | Scenario=S24 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:58:18 IST 2025","passed","Wed Sep 24 14:58:38 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20984","Calculation Testing | Scenario=S16 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:48:15 IST 2025","failed","Wed Sep 24 13:48:36 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23119","Calculation Testing | Scenario=S13 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:00:59 IST 2025","passed","Wed Sep 24 13:01:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18661","Calculation Testing | Scenario=S22 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:07:51 IST 2025","passed","Wed Sep 24 16:08:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20096","Calculation Testing | Scenario=S2 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:45:46 IST 2025","passed","Tue Sep 23 14:46:07 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17871","Calculation Testing | Scenario=S21 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:52:08 IST 2025","passed","Wed Sep 24 15:52:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22872","Calculation Testing | Scenario=S14 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:18:56 IST 2025","passed","Wed Sep 24 13:19:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","8411","Calculation Testing | Scenario=S21 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:50:10 IST 2025","failed","Wed Sep 24 15:50:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23238","Calculation Testing | Scenario=S16 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:58:01 IST 2025","failed","Wed Sep 24 13:58:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20676","Calculation Testing | Scenario=S2 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:43:05 IST 2025","passed","Tue Sep 23 14:43:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18330","Calculation Testing | Scenario=S23 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:30:24 IST 2025","passed","Wed Sep 24 16:30:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19868","Calculation Testing | Scenario=S16 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:56:31 IST 2025","failed","Wed Sep 24 13:56:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22959","Calculation Testing | Scenario=S15 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:38:01 IST 2025","passed","Wed Sep 24 13:38:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16093","Calculation Testing | Scenario=S19 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:24:13 IST 2025","passed","Wed Sep 24 15:24:29 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23042","Calculation Testing | Scenario=S9 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:45:12 IST 2025","broken","Wed Sep 24 10:45:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20524","Calculation Testing | Scenario=S18 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:28:30 IST 2025","passed","Wed Sep 24 14:28:50 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23990","Calculation Testing | Scenario=S9 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:45:44 IST 2025","broken","Wed Sep 24 10:46:08 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20047","Calculation Testing | Scenario=S21 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:55:29 IST 2025","passed","Wed Sep 24 15:55:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20609","Calculation Testing | Scenario=S24 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:59:39 IST 2025","passed","Wed Sep 24 15:00:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20793","Calculation Testing | Scenario=S4 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:43:51 IST 2025","passed","Tue Sep 23 15:44:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19395","Calculation Testing | Scenario=S1 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 13:40:08 IST 2025","passed","Tue Sep 23 13:40:28 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19993","Calculation Testing | Scenario=S22 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:14:08 IST 2025","passed","Wed Sep 24 16:14:28 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21172","Calculation Testing | Scenario=S10 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:51:22 IST 2025","passed","Wed Sep 24 10:51:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21760","Calculation Testing | Scenario=S4 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:48:24 IST 2025","passed","Tue Sep 23 15:48:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20814","Calculation Testing | Scenario=S5 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 16:00:34 IST 2025","passed","Tue Sep 23 16:00:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18857","Calculation Testing | Scenario=S21 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:46:45 IST 2025","passed","Wed Sep 24 15:47:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21251","Calculation Testing | Scenario=S13 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:52:27 IST 2025","failed","Wed Sep 24 12:52:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19215","Calculation Testing | Scenario=S22 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:59:40 IST 2025","passed","Wed Sep 24 15:59:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23220","Calculation Testing | Scenario=S18 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:26:03 IST 2025","passed","Wed Sep 24 14:26:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22732","Calculation Testing | Scenario=S13 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:54:31 IST 2025","passed","Wed Sep 24 12:54:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17230","Calculation Testing | Scenario=S19 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:14:06 IST 2025","passed","Wed Sep 24 15:14:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20367","Calculation Testing | Scenario=S22 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:12:38 IST 2025","passed","Wed Sep 24 16:12:58 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20725","Calculation Testing | Scenario=S6 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:26:59 IST 2025","passed","Tue Sep 23 17:27:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20669","Calculation Testing | Scenario=S2 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:33:27 IST 2025","passed","Tue Sep 23 14:33:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22713","Calculation Testing | Scenario=S14 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:15:50 IST 2025","passed","Wed Sep 24 13:16:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20893","Calculation Testing | Scenario=S3 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:01:53 IST 2025","passed","Tue Sep 23 15:02:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19857","Calculation Testing | Scenario=S12 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:35:02 IST 2025","passed","Wed Sep 24 12:35:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20135","Calculation Testing | Scenario=S16 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:54:06 IST 2025","passed","Wed Sep 24 13:54:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21460","Calculation Testing | Scenario=S14 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:13:49 IST 2025","passed","Wed Sep 24 13:14:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21161","Calculation Testing | Scenario=S17 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:05:57 IST 2025","passed","Wed Sep 24 14:06:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22183","Calculation Testing | Scenario=S4 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:47:00 IST 2025","passed","Tue Sep 23 15:47:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22988","Calculation Testing | Scenario=S18 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:20:40 IST 2025","passed","Wed Sep 24 14:21:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20651","Calculation Testing | Scenario=S2 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:37:02 IST 2025","passed","Tue Sep 23 14:37:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20860","Calculation Testing | Scenario=S6 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:27:26 IST 2025","passed","Tue Sep 23 17:27:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20180","Calculation Testing | Scenario=S3 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:06:53 IST 2025","passed","Tue Sep 23 15:07:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20892","Calculation Testing | Scenario=S4 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:41:57 IST 2025","passed","Tue Sep 23 15:42:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20889","Calculation Testing | Scenario=S5 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 16:13:40 IST 2025","passed","Tue Sep 23 16:14:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19810","Calculation Testing | Scenario=S20 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:40:13 IST 2025","passed","Wed Sep 24 15:40:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20191","Calculation Testing | Scenario=S11 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 11:20:33 IST 2025","passed","Wed Sep 24 11:20:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21623","Calculation Testing | Scenario=S15 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:29:48 IST 2025","passed","Wed Sep 24 13:30:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22820","Calculation Testing | Scenario=S15 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:24:35 IST 2025","passed","Wed Sep 24 13:24:58 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21650","Calculation Testing | Scenario=S11 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:18:31 IST 2025","passed","Wed Sep 24 11:18:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20668","Calculation Testing | Scenario=S14 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:16:20 IST 2025","passed","Wed Sep 24 13:16:41 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22753","Calculation Testing | Scenario=S9 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:35:21 IST 2025","passed","Wed Sep 24 10:35:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20631","Calculation Testing | Scenario=S11 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:15:31 IST 2025","passed","Wed Sep 24 11:15:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20038","Calculation Testing | Scenario=S7 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 18:02:15 IST 2025","passed","Tue Sep 23 18:02:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20420","Calculation Testing | Scenario=S12 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:33:05 IST 2025","passed","Wed Sep 24 12:33:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19930","Calculation Testing | Scenario=S10 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:57:15 IST 2025","passed","Wed Sep 24 10:57:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17215","Calculation Testing | Scenario=S20 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:38:46 IST 2025","passed","Wed Sep 24 15:39:04 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18651","Calculation Testing | Scenario=S21 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:49:15 IST 2025","passed","Wed Sep 24 15:49:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22855","Calculation Testing | Scenario=S15 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:37:04 IST 2025","passed","Wed Sep 24 13:37:27 IST 2025","TestCalculations","Calculation_test","",""
